dofs H1Error ConvRateFrom1 ElapsedTime
17 1.2065663437719 0 0.0170218944549561
31 0.748628774688291 -0.794459730821924 0.0244050025939941
101 0.352738888076475 -0.690162653569769 0.0224242210388184
366 0.18000607413286 -0.619838042130333 0.037477970123291
1385 0.090847957116203 -0.587773699741029 0.0834929943084717
5308 0.0458784428791737 -0.569233428611721 0.320956945419312
20958 0.0229153863281741 -0.556932774945586 1.84952902793884
83087 0.0114629692393376 -0.54817239017482 16.1188139915466
330653 0.00574891963211167 -0.541386421214655 191.152852058411
