meshID=1387206
degree=2
Calculation Start Time:1.4387250340255640e+09
Calculation End Time:1.4387250340519149e+09
Calculation Elapsed Time:2.6350975036621094e-02
1.5000000000000000e+00 1.1250000000000000e+00 6.2920384057762591e-01
1.5000000000000000e+00 1.5000000000000000e+00 9.9796130161186314e-01
1.5000000000000000e+00 7.5000000000000000e-01 3.8921311623473065e-01
9.3750000000000000e-01 9.3750000000000000e-01 1.0007398826407041e-01
1.2187500000000000e+00 8.4375000000000000e-01 2.0425865265499055e-01
1.2187500000000000e+00 1.2187500000000000e+00 4.4124806542543837e-01
7.5000000000000000e-01 1.5000000000000000e+00 3.8921311623473065e-01
1.0991379310344827e-01 7.6077586206896552e-01 0.0000000000000000e+00
7.5000000000000000e-01 3.7500000000000000e-01 0.0000000000000000e+00
5.2370689655172409e-01 8.4913793103448276e-01 0.0000000000000000e+00
8.4375000000000000e-01 6.5625000000000000e-01 0.0000000000000000e+00
4.2995689655172414e-01 5.6788793103448276e-01 0.0000000000000000e+00
8.4375000000000000e-01 1.2187500000000000e+00 2.0459660537906368e-01
4.2995689655172414e-01 1.1303879310344827e+00 3.6135070754059938e-02
1.1250000000000000e+00 1.5000000000000000e+00 6.2920384057762591e-01
1.5000000000000000e+00 0.0000000000000000e+00 2.1953489189183562e-01
1.1250000000000000e+00 5.6250000000000000e-01 5.6705126576993607e-02
1.1250000000000000e+00 1.8750000000000000e-01 1.3107170318471782e-02
1.5000000000000000e+00 3.7500000000000000e-01 2.5953508098361833e-01
0.0000000000000000e+00 1.5000000000000000e+00 2.1953489189183562e-01
5.4956896551724137e-02 1.1303879310344827e+00 8.7303721078407677e-03
3.7500000000000000e-01 1.5000000000000000e+00 2.5953508098361833e-01
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.4956896551724137e-02 3.8038793103448276e-01 0.0000000000000000e+00
3.7500000000000000e-01 1.8750000000000000e-01 0.0000000000000000e+00
6.2500000000000000e-01 -6.2500000000000000e-01 0.0000000000000000e+00
3.1250000000000000e-01 -3.1250000000000000e-01 0.0000000000000000e+00
6.8750000000000000e-01 -1.2500000000000000e-01 0.0000000000000000e+00
1.1071428571428572e+00 -3.7500000000000000e-01 3.4516255973458150e-02
1.5000000000000000e+00 -7.5000000000000000e-01 3.8921311623473065e-01
1.3035714285714286e+00 -5.6250000000000000e-01 1.5921160922186636e-01
1.3035714285714286e+00 -1.8750000000000000e-01 9.2495792189829687e-02
9.2857142857142860e-01 0.0000000000000000e+00 0.0000000000000000e+00
8.6607142857142860e-01 -5.0000000000000000e-01 0.0000000000000000e+00
-6.2500000000000000e-01 6.2500000000000000e-01 0.0000000000000000e+00
-2.5754310344827586e-01 6.9288793103448276e-01 0.0000000000000000e+00
-3.1250000000000000e-01 3.1250000000000000e-01 0.0000000000000000e+00
-3.7500000000000000e-01 1.1071428571428572e+00 3.3982489073937250e-02
-5.0000000000000000e-01 8.6607142857142860e-01 0.0000000000000000e+00
-1.3254310344827586e-01 9.3395935960591137e-01 0.0000000000000000e+00
-1.8750000000000000e-01 1.3035714285714286e+00 9.1511616525330769e-02
1.5000000000000000e+00 -3.7500000000000000e-01 2.5953508098361833e-01
-7.5000000000000000e-01 1.5000000000000000e+00 3.8921311623473065e-01
-1.0156250000000000e+00 1.0156250000000000e+00 1.6877431944076945e-01
-1.0648674242424243e+00 3.1581439393939398e-01 1.8060803301906157e-02
-7.2916666666666663e-01 -1.0416666666666667e-01 0.0000000000000000e+00
-3.7500000000000000e-01 -7.5000000000000000e-01 0.0000000000000000e+00
-5.5208333333333326e-01 -4.2708333333333331e-01 0.0000000000000000e+00
-3.6458333333333331e-01 -5.2083333333333336e-02 0.0000000000000000e+00
-1.8750000000000000e-01 -3.7500000000000000e-01 0.0000000000000000e+00
1.5808823529411764e-01 -9.5220588235294112e-01 0.0000000000000000e+00
1.0156250000000000e+00 -1.0156250000000000e+00 1.6642959059904486e-01
1.0613839285714286e+00 -6.9531250000000000e-01 6.6571724126519669e-02
1.2578125000000000e+00 -8.8281250000000000e-01 2.5042793683841019e-01
1.5000000000000000e+00 -1.5000000000000000e+00 9.9796130161186314e-01
1.2578125000000000e+00 -1.2578125000000000e+00 5.0570935706632614e-01
1.5000000000000000e+00 -1.1250000000000000e+00 6.2920384057762591e-01
-5.6250000000000000e-01 1.3035714285714286e+00 1.5928495241924284e-01
-6.9531250000000000e-01 1.0613839285714286e+00 6.7319126684702982e-02
-8.8281250000000000e-01 1.2578125000000000e+00 2.5118782144191731e-01
-3.7500000000000000e-01 1.5000000000000000e+00 2.5953508098361833e-01
3.9154411764705882e-01 -7.8860294117647056e-01 0.0000000000000000e+00
7.9044117647058820e-02 -4.7610294117647056e-01 0.0000000000000000e+00
-1.0845588235294118e-01 -8.5110294117647056e-01 0.0000000000000000e+00
-6.7708333333333326e-01 2.6041666666666669e-01 0.0000000000000000e+00
-8.9701704545454541e-01 1.0582386363636365e-01 0.0000000000000000e+00
-8.4493371212121215e-01 4.7040719696969702e-01 0.0000000000000000e+00
-1.0402462121212122e+00 6.6571969696969702e-01 5.1453698887934191e-02
-8.2031250000000000e-01 8.2031250000000000e-01 2.1841496936720283e-02
5.8685661764705888e-01 -9.8391544117647056e-01 1.4801270520101049e-02
8.2031250000000000e-01 -8.2031250000000000e-01 1.9886471485438238e-02
-1.5000000000000000e+00 1.5000000000000000e+00 9.9796130161186314e-01
-1.2578125000000000e+00 1.2578125000000000e+00 5.0625206960039326e-01
-1.1250000000000000e+00 1.5000000000000000e+00 6.2920384057762591e-01
-1.5000000000000000e+00 7.5000000000000000e-01 3.8921311623473065e-01
-1.2578125000000000e+00 8.8281250000000000e-01 2.5100269206749121e-01
-1.2824337121212122e+00 5.3290719696969702e-01 1.3703055101439618e-01
-1.5000000000000000e+00 0.0000000000000000e+00 2.1953489189183562e-01
-1.5000000000000000e+00 -7.5000000000000000e-01 3.8921311623473065e-01
-1.1145833333333333e+00 -4.2708333333333331e-01 2.9339155015527561e-02
-1.1145833333333333e+00 -5.2083333333333336e-02 3.2133107222084892e-03
-1.5000000000000000e+00 -3.7500000000000000e-01 2.5953508098361833e-01
-1.5000000000000000e+00 1.1250000000000000e+00 6.2920384057762591e-01
-1.2824337121212122e+00 1.5790719696969699e-01 7.7021962764222865e-02
-1.5000000000000000e+00 3.7500000000000000e-01 2.5953508098361833e-01
-9.3750000000000000e-01 -9.3750000000000000e-01 1.0039629191124617e-01
-8.3333333333333326e-01 -5.2083333333333337e-01 0.0000000000000000e+00
-6.5625000000000000e-01 -8.4375000000000000e-01 0.0000000000000000e+00
-7.5000000000000000e-01 -1.5000000000000000e+00 3.8921311623473065e-01
-8.4375000000000000e-01 -1.2187500000000000e+00 2.0430061883580836e-01
-5.6250000000000000e-01 -1.1250000000000000e+00 5.6536754818236792e-02
0.0000000000000000e+00 -1.5000000000000000e+00 2.1953489189183562e-01
-1.8750000000000000e-01 -1.1250000000000000e+00 1.2209355106551639e-02
-3.7500000000000000e-01 -1.5000000000000000e+00 2.5953508098361833e-01
-1.2187500000000000e+00 -8.4375000000000000e-01 2.0444149181904353e-01
7.9044117647058820e-02 -1.2261029411764706e+00 4.6455259333899511e-02
