meshID=8724794
degree=2
Calculation Start Time:1.4387260126778159e+09
Calculation End Time:1.4387260146191490e+09
Calculation Elapsed Time:1.9413330554962158e+00
1.5000000000000000e+00 1.4765625000000000e+00 9.7089188817497796e-01
1.5000000000000000e+00 1.5000000000000000e+00 9.9796130161186314e-01
1.5000000000000000e+00 1.4531250000000000e+00 9.4436983094341675e-01
1.4725338162203621e+00 1.4725338162203621e+00 9.3479757756442627e-01
1.4862669081101809e+00 1.4628294081101809e+00 9.3947278674721835e-01
1.4862669081101809e+00 1.4862669081101809e+00 9.6614818602970431e-01
1.4531250000000000e+00 1.5000000000000000e+00 9.4436983094341675e-01
1.4628294081101809e+00 1.4862669081101809e+00 9.3947280035281977e-01
1.4765625000000000e+00 1.5000000000000000e+00 9.7089188817497796e-01
1.5000000000000000e+00 1.4062500000000000e+00 8.9295951032873644e-01
1.4764699960026830e+00 1.4296875000000000e+00 8.9159723799303070e-01
1.4882349980013414e+00 1.4179687500000000e+00 8.9217304930129582e-01
1.4882349980013414e+00 1.4414062500000000e+00 9.1781355599276970e-01
1.5000000000000000e+00 1.4296875000000000e+00 9.1839308496946703e-01
1.4745019061115225e+00 1.4511106581101809e+00 9.1297673150233727e-01
1.4487525904477843e+00 1.4487525904477843e+00 8.8160764052419072e-01
1.4626112932252338e+00 1.4392200452238921e+00 8.8649214106206020e-01
1.4606432033340733e+00 1.4606432033340733e+00 9.0802806590830321e-01
1.4509387952238921e+00 1.4743762952238921e+00 9.1264360081880336e-01
1.4099602951288437e+00 1.4598284780835007e+00 8.5172780865452136e-01
1.4062500000000000e+00 1.5000000000000000e+00 8.9295951032873644e-01
1.4081051475644220e+00 1.4799142390417503e+00 8.7214675572655154e-01
1.4315426475644220e+00 1.4799142390417503e+00 8.9751225194985695e-01
1.4293564427883139e+00 1.4542905342656425e+00 8.6649082885806195e-01
1.4274176459667596e+00 1.4230090516238818e+00 8.3034155311998892e-01
1.4551029866156178e+00 1.4042625436732563e+00 8.4045481763246876e-01
1.4412603162911886e+00 1.4136357976485692e+00 8.3529004836203669e-01
1.4380851182072720e+00 1.4358808210358331e+00 8.5580163739474213e-01
1.4519277885317010e+00 1.4265075670605203e+00 8.6079679303173517e-01
1.4657864913091503e+00 1.4169750218366282e+00 8.6585564800285775e-01
1.4775514933078089e+00 1.4052562718366282e+00 8.6644614913615725e-01
1.5000000000000000e+00 1.3593750000000000e+00 8.4371282396510416e-01
1.4775514933078089e+00 1.3818187718366282e+00 8.4170280440765044e-01
1.5000000000000000e+00 1.3828125000000000e+00 8.6806686936394595e-01
1.4296875000000000e+00 1.5000000000000000e+00 9.1839308496946703e-01
1.4186889705478016e+00 1.4414187648536911e+00 8.4086598160616510e-01
1.4016741071428571e+00 1.4016741071428571e+00 7.8044953842946529e-01
1.3703069964471160e+00 1.4524032934603013e+00 8.0206164567863503e-01
1.3859905517949866e+00 1.4270387003015792e+00 7.9090979264822170e-01
1.3901336457879798e+00 1.4561158857719010e+00 8.2667529534888251e-01
1.4058172011358505e+00 1.4307512926131789e+00 8.1562545347120163e-01
1.4145458765548082e+00 1.4123415793833693e+00 8.0522146652373561e-01
1.4275701128234239e+00 1.3808601337423738e+00 7.8617523172431480e-01
1.4274938793950918e+00 1.4019345926831277e+00 8.0803780056423602e-01
1.4413365497195207e+00 1.3925613387078151e+00 8.1311152048629110e-01
1.4529120469839467e+00 1.3593750000000000e+00 7.9144963361057652e-01
1.4635075850588410e+00 1.3207589440901051e+00 7.6440583982640808e-01
1.4582098160213939e+00 1.3400669720450527e+00 7.7775702247801137e-01
1.4817537925294206e+00 1.3400669720450527e+00 8.0361921272128967e-01
1.5000000000000000e+00 1.3125000000000000e+00 7.9661064921550118e-01
1.4817537925294206e+00 1.3166294720450527e+00 7.8034759672962950e-01
1.5000000000000000e+00 1.3359375000000000e+00 8.1989493290064375e-01
1.3882784982235581e+00 1.4762016467301506e+00 8.4696008527280597e-01
1.3593750000000000e+00 1.5000000000000000e+00 8.4371282396510416e-01
1.3648409982235581e+00 1.4762016467301506e+00 8.2261601250198102e-01
1.3828125000000000e+00 1.5000000000000000e+00 8.6806686936394595e-01
1.4146221099831404e+00 1.3912671204426155e+00 7.8320851273364367e-01
1.4402410799036853e+00 1.3701175668711869e+00 7.8870855862011713e-01
1.4540075167997824e+00 1.3818187718366282e+00 8.1569697160183374e-01
1.4764560234919735e+00 1.3593750000000000e+00 8.1729847650521359e-01
1.3619365391346876e+00 1.4121655092933312e+00 7.5062392087066410e-01
1.3661217677909017e+00 1.4322844013768163e+00 7.7610782108355170e-01
1.3818053231387724e+00 1.4069198082180940e+00 7.6535320425633624e-01
1.3804666915289772e+00 1.3701103135424688e+00 7.2620119786917270e-01
1.3712016153318323e+00 1.3911379114178999e+00 7.3819891523170778e-01
1.3910703993359173e+00 1.3858922103426630e+00 7.5310124432196768e-01
1.4040184021762006e+00 1.3754852236424213e+00 7.5586225823523712e-01
1.4132679759150675e+00 1.3508722448740558e+00 7.4068048951881538e-01
1.4269679939577955e+00 1.3127112867980975e+00 7.1758803743407218e-01
1.4201179849364314e+00 1.3317917658360767e+00 7.2896588130599527e-01
1.4330900114495071e+00 1.3551236224370280e+00 7.6583511306735941e-01
1.4399400204708712e+00 1.3360431433990487e+00 7.5408798780281849e-01
1.4452377895083184e+00 1.3167351154441014e+00 7.4079907305069870e-01
1.4598446047316245e+00 1.2835233551885765e+00 7.2461530271774544e-01
1.5000000000000000e+00 1.2656250000000000e+00 7.5163217254344494e-01
1.4799223023658121e+00 1.2745741775942883e+00 7.3792243209501784e-01
1.4799223023658121e+00 1.2980116775942883e+00 7.6022878506392755e-01
1.4616760948952328e+00 1.3021411496393407e+00 7.4433197591050071e-01
1.4434062993447099e+00 1.2981173209933370e+00 7.2092276810688039e-01
1.3284254348196773e+00 1.4604395715862994e+00 7.6861864852031458e-01
1.3451809869771825e+00 1.4363025404398153e+00 7.5929131319774257e-01
1.3493662156333968e+00 1.4564214325233005e+00 7.8513820394427269e-01
1.3439002174098387e+00 1.4802197857931496e+00 8.0577237508630817e-01
1.3125000000000000e+00 1.5000000000000000e+00 7.9661064921550118e-01
1.3204627174098387e+00 1.4802197857931496e+00 7.8242239328797880e-01
1.3359375000000000e+00 1.5000000000000000e+00 8.1989493290064375e-01
1.4204190443692457e+00 1.3658661893082149e+00 7.6326308737492421e-01
1.3968673337220223e+00 1.3604912792082624e+00 7.3330087870839189e-01
1.5000000000000000e+00 1.2890625000000000e+00 7.7385731771357014e-01
1.3213116576993575e+00 1.4183914902322858e+00 7.1694616285462887e-01
1.3403416173034712e+00 1.3694943495564147e+00 6.8564280366932517e-01
1.3308266375014144e+00 1.3939429198943503e+00 7.0100983951563711e-01
1.3511390782190795e+00 1.3908299294248729e+00 7.1778493220575723e-01
1.3416240984170225e+00 1.4152784997628085e+00 7.3359334177681745e-01
1.3248685462595176e+00 1.4394155309092926e+00 7.4253101490106199e-01
1.2752875682697882e+00 1.4467898600680265e+00 7.0297708480143806e-01
1.2656250000000000e+00 1.5000000000000000e+00 7.5163217254344494e-01
1.2704562841348941e+00 1.4733949300340132e+00 7.2695947357120394e-01
1.2938937841348941e+00 1.4733949300340132e+00 7.4913309061754707e-01
1.2890625000000000e+00 1.5000000000000000e+00 7.7385731771357014e-01
1.3604041544162242e+00 1.3698023315494416e+00 7.0571943364263956e-01
1.3772682090047308e+00 1.3322183981381264e+00 6.8551313407593295e-01
1.3922543651158934e+00 1.2985765548746229e+00 6.6845471363795339e-01
1.4096111795368444e+00 1.3056439208363602e+00 6.9281009095880797e-01
1.3847612870603121e+00 1.3153974765063747e+00 6.7685045643877451e-01
1.4021181014812631e+00 1.3224648424681118e+00 7.0125533316286581e-01
1.3952680924598990e+00 1.3415453215060911e+00 7.1284518131568020e-01
1.3788674502668541e+00 1.3511643558402975e+00 7.0566918655744615e-01
1.3588049131541009e+00 1.3508563738472705e+00 6.8532768351996676e-01
1.4050311560977393e+00 1.2640350999926915e+00 6.4940025558125025e-01
1.3986427606068164e+00 1.2813058274336573e+00 6.5879164033552751e-01
1.4159995750277674e+00 1.2883731933953944e+00 6.8307159493222669e-01
1.4324378804146818e+00 1.2737792275906341e+00 6.8650216347266124e-01
1.4519797574532836e+00 1.2402688633420147e+00 6.7637055827717274e-01
1.4559121810924540e+00 1.2618961092652956e+00 7.0023726636872952e-01
1.4759898787266419e+00 1.2529469316710073e+00 7.1354354710247225e-01
1.5000000000000000e+00 1.2187500000000000e+00 7.0875481091940840e-01
1.4759898787266419e+00 1.2295094316710073e+00 6.9227415137818071e-01
1.5000000000000000e+00 1.2421875000000000e+00 7.2993233490793630e-01
1.4285054567755116e+00 1.2521519816673532e+00 6.6260844288728482e-01
1.3018565015447328e+00 1.4536147158271628e+00 7.3538395809157875e-01
1.2982996129845730e+00 1.4325906751501560e+00 7.0968729969885891e-01
1.2879662909522538e+00 1.3663487306326441e+00 6.3283403505659808e-01
1.3141539541278626e+00 1.3679215400945295e+00 6.5888698400835111e-01
1.3046389743258056e+00 1.3923701104324651e+00 6.7429026266479641e-01
1.2809438582936095e+00 1.4064616331150261e+00 6.6638387943035060e-01
1.2844550746229317e+00 1.3864051818738350e+00 6.4941721988422563e-01
1.3011277579964835e+00 1.4124265616736560e+00 6.9141500392412480e-01
1.2781157132816987e+00 1.4266257465915264e+00 6.8448262252974190e-01
1.2402297668085061e+00 1.4056117739802803e+00 6.2859208782112408e-01
1.2421875000000000e+00 1.4682615276983584e+00 6.9540366860246194e-01
