dofs H1Error ConvRateFrom1 ElapsedTime
137 0.205031974041389 0 0.155348777770996
320 0.0637253671783655 -1.37749384606027 0.174180030822754
815 0.02825254053952 -1.11147070724522 0.196852922439575
2413 0.00818288757620529 -1.12287183955717 0.276607990264893
7185 0.00310634263935238 -1.05807156442575 1.40029811859131
24593 0.00118994557735431 -0.992104822207449 3.42617082595825
90277 0.000447356643839846 -0.944059285374991 32.222186088562
345807 0.000151192512942116 -0.920689909914368 347.811012983322
1349265 5.19226650295434e-05 -0.900607405453329 4355.28001999855
