dofs H1Error ConvRateFrom1 ElapsedTime
49 0.589976718212657 0 0.0225369930267334
105 0.138986926894961 -1.89689964986052 0.0263509750366211
369 0.0741898763189211 -1.02698348919744 0.0387310981750488
1397 0.020637681042985 -1.00080663319353 0.0635039806365967
5409 0.00719907769506888 -0.936677485545821 0.21875
20973 0.00263862671557185 -0.892832466174117 1.94133305549622
83317 0.000907299139265245 -0.870779038067918 19.8363192081451
331319 0.0003205927094687 -0.852438221070679 249.849589109421
1320561 0.000112243685245648 -0.839774419456843 2791.26194596291
