meshID=6123414
degree=1
Calculation Start Time:1.4387254836997459e+09
Calculation End Time:1.4387254837313550e+09
Calculation Elapsed Time:3.1609058380126953e-02
1.5000000000000000e+00 1.5000000000000000e+00 -4.0061509279258653e-02
1.5000000000000000e+00 7.5000000000000000e-01 1.1980068691378727e-01
9.3750000000000000e-01 9.3750000000000000e-01 2.7180685516058650e-01
7.5000000000000000e-01 1.5000000000000000e+00 1.1980068691378727e-01
1.5000000000000000e+00 0.0000000000000000e+00 1.9569843739850631e-01
7.5000000000000000e-01 3.7500000000000000e-01 5.4486236794258425e-01
1.0991379310344827e-01 7.6077586206896552e-01 6.3963977813987993e-01
0.0000000000000000e+00 1.5000000000000000e+00 1.9569843739850631e-01
1.1071428571428572e+00 -3.7500000000000000e-01 3.0534660329300212e-01
1.5000000000000000e+00 -7.5000000000000000e-01 1.1980068691378727e-01
0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00
-6.2500000000000000e-01 6.2500000000000000e-01 4.6770717334674267e-01
-3.7500000000000000e-01 1.1071428571428572e+00 3.3282500452159325e-01
-7.5000000000000000e-01 1.5000000000000000e+00 1.1980068691378727e-01
6.2500000000000000e-01 -6.2500000000000000e-01 4.6770717334674267e-01
1.0156250000000000e+00 -1.0156250000000000e+00 2.0248518476504818e-01
1.5808823529411764e-01 -9.5220588235294112e-01 4.0368675543526295e-01
-3.7500000000000000e-01 -7.5000000000000000e-01 5.4486236794258425e-01
-7.2916666666666663e-01 -1.0416666666666667e-01 6.7636179503116367e-01
-1.0648674242424243e+00 3.1581439393939398e-01 3.7111664072917999e-01
-1.0156250000000000e+00 1.0156250000000000e+00 2.0310908883326625e-01
-1.5000000000000000e+00 1.5000000000000000e+00 -4.0061509279258653e-02
1.5000000000000000e+00 -1.5000000000000000e+00 -4.0061509279258653e-02
7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
0.0000000000000000e+00 -1.5000000000000000e+00 1.9569843739850631e-01
-7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
-9.3750000000000000e-01 -9.3750000000000000e-01 2.7402720392280366e-01
-1.5000000000000000e+00 -7.5000000000000000e-01 1.1980068691378727e-01
-1.5000000000000000e+00 0.0000000000000000e+00 1.9569843739850631e-01
-1.5000000000000000e+00 7.5000000000000000e-01 1.1980068691378727e-01
-1.5000000000000000e+00 -1.5000000000000000e+00 -4.0061509279258653e-02
