meshID=8047636
degree=2
Calculation Start Time:1.4400903928256111e+09
Calculation End Time:1.4400903930048840e+09
Calculation Elapsed Time:1.7927289009094238e-01
1.5000000000000000e+00 1.4062500000000000e+00 -1.8817907513585887e-02
1.5000000000000000e+00 1.5000000000000000e+00 -4.0061509279258653e-02
1.5000000000000000e+00 1.3125000000000000e+00 2.3330889532769826e-03
1.4016741071428571e+00 1.4016741071428571e+00 6.0538576755985772e-03
1.4508370535714286e+00 1.3570870535714286e+00 4.5684148871891024e-03
1.4508370535714286e+00 1.4508370535714286e+00 -1.7393024995416725e-02
1.3125000000000000e+00 1.5000000000000000e+00 2.3330889532769826e-03
1.3078125000000000e+00 1.3078125000000000e+00 5.3213206359809404e-02
1.3581311893363064e+00 1.1682837503279120e+00 7.4894432275686304e-02
1.3329718446681533e+00 1.2380481251639561e+00 6.4444275252832139e-02
1.4290655946681532e+00 1.2403918751639560e+00 3.7654640646132130e-02
1.5000000000000000e+00 1.1250000000000000e+00 4.3902936429068271e-02
1.4290655946681532e+00 1.1466418751639560e+00 5.9601719253664462e-02
1.5000000000000000e+00 1.2187500000000000e+00 2.3282701639602429e-02
1.3570870535714286e+00 1.4508370535714286e+00 4.5676373842510973e-03
1.3547433035714285e+00 1.3547433035714285e+00 2.9222568604576601e-02
1.3101562499999999e+00 1.4039062499999999e+00 2.7664048833603311e-02
1.4062500000000000e+00 1.5000000000000000e+00 -1.8817907513585887e-02
1.4039062499999999e+00 1.3101562499999999e+00 2.7667015876500788e-02
1.1443359375000000e+00 1.3353515625000001e+00 8.7496418316128241e-02
1.1250000000000000e+00 1.5000000000000000e+00 4.3902936429068271e-02
1.1346679687500001e+00 1.4176757812500000e+00 6.5706505201433646e-02
1.2284179687500001e+00 1.4176757812500000e+00 4.3592089034548233e-02
1.2260742187500000e+00 1.3215820312500002e+00 7.0640034714349945e-02
1.1718750000000000e+00 1.1718750000000000e+00 1.2786697939300984e-01
1.3183593750000000e+00 1.0253906250000000e+00 1.2258747911043148e-01
1.2451171875000000e+00 1.0986328125000000e+00 1.2653474908640547e-01
1.3382452821681532e+00 1.0968371876639560e+00 9.8529960099107514e-02
1.2650030946681532e+00 1.1700793751639560e+00 1.0134189339576491e-01
1.2398437499999999e+00 1.2398437499999999e+00 8.9511341845668391e-02
1.1581054687500001e+00 1.2536132812500000e+00 1.0788500099484796e-01
1.2187500000000000e+00 1.5000000000000000e+00 2.3282701639602429e-02
1.4091796875000000e+00 1.0751953125000000e+00 8.2131280018391137e-02
1.5000000000000000e+00 9.3750000000000000e-01 8.3539549081038195e-02
1.4091796875000000e+00 9.8144531250000000e-01 1.0367594033023041e-01
1.5000000000000000e+00 1.0312500000000000e+00 6.4045199814526554e-02
9.3750000000000000e-01 1.5000000000000000e+00 8.3539549081038195e-02
9.7250525792320253e-01 1.2772358985165733e+00 1.4951153992180757e-01
9.1849097143928682e-01 1.1111299891085142e+00 2.2269929034298591e-01
9.4549811468124467e-01 1.1941829438125438e+00 1.8526561230335017e-01
1.0451829857196433e+00 1.1415024945542571e+00 1.7438029430456187e-01
1.1474609375000000e+00 1.0009765625000000e+00 1.8547954743332859e-01
1.2187500000000000e+00 8.4375000000000000e-01 2.0373891732963897e-01
1.2329101562500000e+00 1.0131835937500000e+00 1.5357482166415354e-01
1.1831054687500000e+00 9.2236328125000000e-01 1.9562165068597270e-01
1.2685546875000000e+00 9.3457031250000000e-01 1.6223043519976443e-01
1.3593750000000000e+00 7.9687500000000000e-01 1.6219717456770105e-01
1.2890625000000000e+00 8.2031250000000000e-01 1.8313425748096959e-01
1.3388671875000000e+00 9.1113281250000000e-01 1.4355406430242842e-01
1.4296875000000000e+00 8.6718750000000000e-01 1.2179363987020074e-01
1.5000000000000000e+00 7.5000000000000000e-01 1.1980068691378727e-01
1.4296875000000000e+00 7.7343750000000000e-01 1.4104138961653895e-01
1.5000000000000000e+00 8.4375000000000000e-01 1.0219491533492477e-01
1.0409179687500001e+00 1.4176757812500000e+00 8.7432375406583732e-02
1.0312500000000000e+00 1.5000000000000000e+00 6.4045199814526554e-02
1.0584205977116012e+00 1.3062937305082867e+00 1.1809168053661438e-01
9.5500262896160126e-01 1.3886179492582866e+00 1.1645929232435966e-01
1.0721901289616014e+00 1.2245554492582866e+00 1.4015641579597043e-01
1.1596679687500000e+00 1.0864257812500000e+00 1.5644333048255438e-01
1.0329759544696433e+00 1.0560532758042571e+00 2.0607607639974668e-01
8.2150135250473144e-01 1.3489128622989752e+00 1.6061218714595993e-01
7.6370889750251536e-01 1.1920696325008384e+00 2.3503801501255084e-01
8.9700330521396698e-01 1.3130743804077742e+00 1.5596082057648769e-01
7.9260512500362346e-01 1.2704912473999068e+00 1.9684965415022260e-01
8.6810707771285900e-01 1.2346527655087058e+00 1.9148626188191789e-01
8.4109993447090114e-01 1.1515998108046763e+00 2.3007208939953711e-01
8.2308010521994956e-01 1.0128288482115861e+00 2.9035686494072049e-01
