meshID=1773306
degree=2
Calculation Start Time:1.4392511953329639e+09
Calculation End Time:1.4392512037614551e+09
Calculation Elapsed Time:8.4284911155700684e+00
-1.1250000000000000e+00 -1.5000000000000000e+00 4.3902936429068271e-02
-1.5000000000000000e+00 -1.5000000000000000e+00 -4.0061509279258653e-02
-1.2187500000000000e+00 -1.2187500000000000e+00 1.0151468481971691e-01
-1.3593750000000000e+00 -1.3593750000000000e+00 2.7054235691565908e-02
-7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
-9.8437500000000000e-01 -1.3593750000000000e+00 1.1895581784028800e-01
-1.5000000000000000e+00 -7.5000000000000000e-01 1.1980068691378727e-01
-1.2187500000000000e+00 -8.4375000000000000e-01 2.0358899054474533e-01
-9.3750000000000000e-01 -9.3750000000000000e-01 2.7939231962086331e-01
-1.0781250000000000e+00 -8.9062500000000000e-01 2.4315368860076439e-01
-1.2187500000000000e+00 -1.0312500000000000e+00 1.5323822216769345e-01
-1.3593750000000000e+00 -9.8437500000000000e-01 1.1890695379444144e-01
-1.5000000000000000e+00 -1.1250000000000000e+00 4.3902936429068271e-02
-1.3593750000000000e+00 -7.9687500000000000e-01 1.6204202300042148e-01
-1.0781250000000000e+00 -1.0781250000000000e+00 1.8456375505076419e-01
-8.4375000000000000e-01 -1.2187500000000000e+00 2.0370778473577530e-01
-5.6250000000000000e-01 -1.1250000000000000e+00 3.1639807044852619e-01
-7.0312500000000000e-01 -1.1718750000000000e+00 2.5930164559201069e-01
-8.9062500000000000e-01 -1.0781250000000000e+00 2.4333385093147958e-01
-1.0312500000000000e+00 -1.2187500000000000e+00 1.5328277509721971e-01
-7.9687500000000000e-01 -1.3593750000000000e+00 1.6218430301629710e-01
-6.5625000000000000e-01 -1.3125000000000000e+00 2.1079720556460801e-01
-1.8750000000000000e-01 -1.1250000000000000e+00 3.8400103870231744e-01
-3.7500000000000000e-01 -1.5000000000000000e+00 1.7507820260904056e-01
-2.8125000000000000e-01 -1.3125000000000000e+00 2.7205797702908108e-01
-5.6250000000000000e-01 -1.5000000000000000e+00 1.5094540951882321e-01
-4.6875000000000000e-01 -1.3125000000000000e+00 2.4623476648093584e-01
-3.7500000000000000e-01 -1.1250000000000000e+00 3.5651826308876650e-01
-1.1145833333333333e+00 -4.2708333333333331e-01 3.5136098593355264e-01
-1.5000000000000000e+00 -3.7500000000000000e-01 1.7507820260904056e-01
-1.3072916666666665e+00 -4.0104166666666663e-01 2.5856568334746149e-01
-1.5000000000000000e+00 -5.6250000000000000e-01 1.5094540951882321e-01
-1.3072916666666665e+00 -5.8854166666666663e-01 2.2626875488332612e-01
-1.1666666666666665e+00 -6.3541666666666663e-01 2.7802664729487708e-01
-1.0260416666666665e+00 -6.8229166666666663e-01 3.2915734249083267e-01
-8.3333333333333326e-01 -5.2083333333333337e-01 4.8244398841702951e-01
-3.7500000000000000e-01 -7.5000000000000000e-01 5.9505899705024945e-01
-6.5625000000000000e-01 -8.4375000000000000e-01 4.2617683266712009e-01
-7.4479166666666663e-01 -6.8229166666666674e-01 4.6392737789073596e-01
-5.1562500000000000e-01 -7.9687500000000000e-01 5.0754322781725669e-01
-6.0937500000000000e-01 -9.8437500000000000e-01 3.7240818609094972e-01
-7.5000000000000000e-01 -1.0312500000000000e+00 3.0630352163055630e-01
-7.9687500000000000e-01 -8.9062500000000000e-01 3.5017040389657417e-01
-8.8541666666666663e-01 -7.2916666666666674e-01 3.7805415514833873e-01
-9.7395833333333326e-01 -4.7395833333333337e-01 4.1684780261235754e-01
-4.6875000000000000e-01 -9.3750000000000000e-01 4.4075431958704586e-01
-2.8125000000000000e-01 -9.3750000000000000e-01 4.8900518145641908e-01
-1.0845588235294118e-01 -8.5110294117647056e-01 5.8291709165009742e-01
1.5808823529411764e-01 -9.5220588235294112e-01 4.9988997849430789e-01
-1.4797794117647059e-01 -9.8805147058823528e-01 4.7599004197242323e-01
2.4816176470588230e-02 -9.0165441176470584e-01 5.4560807895336383e-01
-1.4705882352941180e-02 -1.0386029411764706e+00 4.4889213867678390e-01
7.9044117647058820e-02 -1.2261029411764706e+00 3.3331053003320887e-01
-5.4227941176470590e-02 -1.1755514705882353e+00 3.6281706093753502e-01
1.1856617647058823e-01 -1.0891544117647058e+00 4.1238609306728874e-01
0.0000000000000000e+00 -1.5000000000000000e+00 1.9569843739850631e-01
-1.8750000000000000e-01 -1.5000000000000000e+00 1.9042500299161971e-01
-9.3750000000000000e-02 -1.3125000000000000e+00 2.8604135634149058e-01
3.9522058823529410e-02 -1.3630514705882353e+00 2.6152129071822589e-01
-2.4172794117647059e-01 -8.0055147058823528e-01 5.9621578810096743e-01
-1.5000000000000000e+00 0.0000000000000000e+00 1.9569843739850631e-01
-1.1145833333333333e+00 -5.2083333333333336e-02 3.9665497194786725e-01
-1.1145833333333333e+00 -2.3958333333333331e-01 3.8228719687230545e-01
-1.3072916666666665e+00 -2.6041666666666668e-02 2.8922518257216068e-01
-1.3072916666666665e+00 -2.1354166666666666e-01 2.8032671319144037e-01
-1.5000000000000000e+00 -1.8750000000000000e-01 1.9042500299161971e-01
-7.2916666666666663e-01 -1.0416666666666667e-01 6.8060166196435001e-01
-5.5208333333333326e-01 -4.2708333333333331e-01 7.1610321842905056e-01
-1.8750000000000000e-01 -3.7500000000000000e-01 9.0786494039587184e-01
-3.6979166666666663e-01 -4.0104166666666663e-01 8.3810482927919649e-01
-6.4062500000000000e-01 -2.6562500000000000e-01 7.2044636771240644e-01
-6.9270833333333326e-01 -4.7395833333333337e-01 5.9057799876921147e-01
-6.0416666666666663e-01 -6.3541666666666674e-01 5.5888607983474015e-01
-4.6354166666666663e-01 -5.8854166666666663e-01 6.6238042684027976e-01
-2.8125000000000000e-01 -5.6250000000000000e-01 7.7749095653904554e-01
7.9044117647058820e-02 -4.7610294117647056e-01 8.7582990178944686e-01
3.9154411764705882e-01 -7.8860294117647056e-01 5.6668383405611655e-01
2.3529411764705882e-01 -6.3235294117647056e-01 7.3808294654880036e-01
1.1856617647058823e-01 -7.1415441176470584e-01 6.8987356664402810e-01
2.7481617647058820e-01 -8.7040441176470584e-01 5.3829910968624384e-01
5.8685661764705888e-01 -9.8391544117647056e-01 3.8180319423093717e-01
7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
4.5404411764705882e-01 -1.2261029411764706e+00 2.9117290190175132e-01
5.2045036764705888e-01 -1.1050091911764706e+00 3.3791768767709718e-01
6.0202205882352944e-01 -1.3630514705882353e+00 2.0134111235489330e-01
2.2702205882352941e-01 -1.3630514705882353e+00 2.5230185911994696e-01
2.6654411764705882e-01 -1.2261029411764706e+00 3.1887294934396215e-01
3.0606617647058820e-01 -1.0891544117647058e+00 3.9042210209318257e-01
3.7247242647058826e-01 -9.6806066176470584e-01 4.5067317909442905e-01
4.8920036764705888e-01 -8.8625919117647056e-01 4.6834829833930225e-01
-9.2187500000000000e-01 -7.8125000000000000e-02 5.2496357275233707e-01
-9.2187500000000000e-01 -2.6562500000000000e-01 4.9979904569268330e-01
-7.8125000000000000e-01 -3.1250000000000000e-01 5.8928294937316983e-01
-5.4227941176470590e-02 -4.2555147058823528e-01 9.0330796314211215e-01
-1.4797794117647059e-01 -6.1305147058823528e-01 7.7606083739277498e-01
-1.4705882352941180e-02 -6.6360294117647056e-01 7.4794042108055581e-01
3.7500000000000000e-01 -1.5000000000000000e+00 1.7507820260904056e-01
-1.2824337121212122e+00 1.5790719696969699e-01 2.9729850229854859e-01
-1.0648674242424243e+00 3.1581439393939398e-01 3.9969028235471410e-01
-8.9701704545454541e-01 1.0582386363636365e-01 5.4089689786425543e-01
-1.0058001893939394e+00 2.6870265151515155e-02 4.6729926335308924e-01
-9.8094223484848486e-01 2.1081912878787881e-01 4.6882754764147511e-01
-1.0897253787878789e+00 1.3186553030303033e-01 4.0792450919581191e-01
-1.1985085227272727e+00 5.2911931818181823e-02 3.4759420355321147e-01
-1.1736505681818183e+00 2.3686079545454547e-01 3.4892788596738566e-01
-1.5000000000000000e+00 3.7500000000000000e-01 1.7507820260904056e-01
-1.3912168560606060e+00 2.6645359848484851e-01 2.3465461280142486e-01
-1.5000000000000000e+00 1.8750000000000000e-01 1.9042500299161971e-01
-1.3912168560606060e+00 7.8953598484848495e-02 2.4585356905337777e-01
-8.1309185606060597e-01 8.2859848484848758e-04 6.1260337961759292e-01
-6.7708333333333326e-01 2.6041666666666669e-01 6.8925595303149734e-01
-3.1250000000000000e-01 3.1250000000000000e-01 8.9752647275199515e-01
0.0000000000000000e+00 0.0000000000000000e+00 1.0003373963410171e+00
-4.5833333333333331e-01 -2.3958333333333334e-01 8.5587988756860289e-01
-9.3750000000000000e-02 -1.8750000000000000e-01 9.7778049044762594e-01
-3.6458333333333331e-01 -5.2083333333333336e-02 9.2971303069519495e-01
-5.2083333333333326e-01 1.0416666666666666e-01 8.4727914198594823e-01
-4.9479166666666663e-01 2.8645833333333337e-01 8.2044063152741964e-01
-7.0312500000000000e-01 7.8125000000000000e-02 7.0676142986866508e-01
