meshID=8551328
degree=2
Calculation Start Time:1.4387268969174860e+09
Calculation End Time:1.4387268969474111e+09
Calculation Elapsed Time:2.9925107955932617e-02
-1.5000000000000000e+00 1.5000000000000000e+00 -4.0061509279258653e-02
-7.5000000000000000e-01 1.5000000000000000e+00 1.1980068691378727e-01
-1.5000000000000000e+00 7.5000000000000000e-01 1.1980068691378727e-01
-1.1250000000000000e+00 1.1250000000000000e+00 1.5269542517622839e-01
-1.5000000000000000e+00 1.1250000000000000e+00 4.3902936429068271e-02
-1.1250000000000000e+00 1.5000000000000000e+00 4.3902936429068271e-02
0.0000000000000000e+00 1.5000000000000000e+00 1.9569843739850631e-01
0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00
-1.5000000000000000e+00 0.0000000000000000e+00 1.9569843739850631e-01
-7.5000000000000000e-01 0.0000000000000000e+00 6.6143782776614768e-01
-7.5000000000000000e-01 3.7500000000000000e-01 5.4486236794258425e-01
-1.5000000000000000e+00 3.7500000000000000e-01 1.7507820260904056e-01
-3.7500000000000000e-01 7.5000000000000000e-01 5.4486236794258425e-01
-3.7500000000000000e-01 1.5000000000000000e+00 1.7507820260904056e-01
0.0000000000000000e+00 7.5000000000000000e-01 6.6143782776614768e-01
7.5000000000000000e-01 1.5000000000000000e+00 1.1980068691378727e-01
3.7500000000000000e-01 7.5000000000000000e-01 5.4486236794258425e-01
3.7500000000000000e-01 1.5000000000000000e+00 1.7507820260904056e-01
1.5000000000000000e+00 0.0000000000000000e+00 1.9569843739850631e-01
1.5000000000000000e+00 -7.5000000000000000e-01 1.1980068691378727e-01
7.5000000000000000e-01 -3.7500000000000000e-01 5.4486236794258425e-01
1.5000000000000000e+00 -3.7500000000000000e-01 1.7507820260904056e-01
7.5000000000000000e-01 0.0000000000000000e+00 6.6143782776614768e-01
1.5000000000000000e+00 7.5000000000000000e-01 1.1980068691378727e-01
7.5000000000000000e-01 3.7500000000000000e-01 5.4486236794258425e-01
1.5000000000000000e+00 3.7500000000000000e-01 1.7507820260904056e-01
0.0000000000000000e+00 -1.5000000000000000e+00 1.9569843739850631e-01
-7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
-3.7500000000000000e-01 -7.5000000000000000e-01 5.4486236794258425e-01
-3.7500000000000000e-01 -1.5000000000000000e+00 1.7507820260904056e-01
0.0000000000000000e+00 -7.5000000000000000e-01 6.6143782776614768e-01
7.5000000000000000e-01 -1.5000000000000000e+00 1.1980068691378727e-01
1.1250000000000000e+00 -1.1250000000000000e+00 1.5269542517622839e-01
3.7500000000000000e-01 -7.5000000000000000e-01 5.4486236794258425e-01
3.7500000000000000e-01 -1.5000000000000000e+00 1.7507820260904056e-01
-1.5000000000000000e+00 -7.5000000000000000e-01 1.1980068691378727e-01
-7.5000000000000000e-01 -3.7500000000000000e-01 5.4486236794258425e-01
-1.5000000000000000e+00 -3.7500000000000000e-01 1.7507820260904056e-01
-1.1250000000000000e+00 -1.1250000000000000e+00 1.5269542517622839e-01
1.1250000000000000e+00 1.1250000000000000e+00 1.5269542517622839e-01
1.5000000000000000e+00 1.5000000000000000e+00 -4.0061509279258653e-02
1.1250000000000000e+00 1.5000000000000000e+00 4.3902936429068271e-02
1.5000000000000000e+00 1.1250000000000000e+00 4.3902936429068271e-02
1.5000000000000000e+00 -1.5000000000000000e+00 -4.0061509279258653e-02
1.1250000000000000e+00 -1.5000000000000000e+00 4.3902936429068271e-02
1.5000000000000000e+00 -1.1250000000000000e+00 4.3902936429068271e-02
-1.5000000000000000e+00 -1.5000000000000000e+00 -4.0061509279258653e-02
-1.1250000000000000e+00 -1.5000000000000000e+00 4.3902936429068271e-02
-1.5000000000000000e+00 -1.1250000000000000e+00 4.3902936429068271e-02
